#"Battery Voltage, Temperature, State of Charge"
#"Building: ECB, Meter: Combox"
#"State of charge data is provided by monitoring systems as total state of charge, not usable state of charge."
#"The batteries are only usable between 70% and 100% of total charge."
#"This site's homepage shows a calculated usable state of charge percentage."
Date,"voltage (V)","temperature (degrees C)","stateOfCharge (%)"
"2021-07-27 23:10:00",49.41,28.10,78
"2021-07-27 23:00:00",49.52,28.30,79
"2021-07-27 22:50:00",49.61,28.10,80
"2021-07-27 22:40:00",49.70,28.30,81
"2021-07-27 22:30:00",49.56,28.20,82
"2021-07-27 22:20:00",49.95,28.10,83
"2021-07-27 22:10:00",49.96,28.10,83
"2021-07-27 22:00:00",50.14,28.30,84
"2021-07-27 21:50:00",50.05,28.30,85
"2021-07-27 21:40:00",50.18,28.40,86
"2021-07-27 21:30:00",50.13,28.30,86
"2021-07-27 21:20:00",50.16,28.40,87
"2021-07-27 21:10:00",50.31,28.50,88
"2021-07-27 21:00:00",50.54,28.50,88
"2021-07-27 20:50:00",50.38,28.30,89
"2021-07-27 20:40:00",50.58,28.50,89
"2021-07-27 20:30:00",50.48,28.40,90
"2021-07-27 20:20:00",50.57,28.80,91
"2021-07-27 20:10:00",50.87,28.50,91
"2021-07-27 20:00:00",50.81,28.50,92
"2021-07-27 19:50:00",50.64,28.60,92
"2021-07-27 19:40:00",50.91,28.50,93
"2021-07-27 19:30:00",51.05,28.40,93
"2021-07-27 19:20:00",51.05,28.50,93
"2021-07-27 19:10:00",51.17,28.00,94
"2021-07-27 19:00:00",50.71,28.10,94
"2021-07-27 18:50:00",50.99,28.30,94
"2021-07-27 18:40:00",51.09,28.20,95
"2021-07-27 18:30:00",51.16,28.30,95
"2021-07-27 18:20:00",51.10,28.30,96
"2021-07-27 18:10:00",50.68,28.40,96
"2021-07-27 18:00:00",50.95,28.40,97
"2021-07-27 17:50:00",51.05,28.30,98
"2021-07-27 17:40:00",51.06,28.50,98
"2021-07-27 17:30:00",51.12,28.50,99
"2021-07-27 17:20:00",51.23,28.70,100
"2021-07-27 17:10:00",51.62,28.60,100
"2021-07-27 17:00:00",52.49,29.00,100
"2021-07-27 16:50:00",55.90,29.00,100
"2021-07-27 16:40:00",54.82,29.00,100
"2021-07-27 16:30:00",53.00,29.00,100
"2021-07-27 16:20:00",52.99,29.00,100
"2021-07-27 16:10:00",53.00,29.10,100
"2021-07-27 16:00:00",53.01,29.10,100
"2021-07-27 15:50:00",53.05,29.00,100
"2021-07-27 15:40:00",53.05,29.10,100
"2021-07-27 15:30:00",53.04,29.10,100
"2021-07-27 15:20:00",53.22,29.20,100
"2021-07-27 15:10:00",55.86,29.40,100
"2021-07-27 15:00:00",55.84,29.20,100
"2021-07-27 14:50:00",55.81,29.20,100
"2021-07-27 14:40:00",55.81,29.10,100
"2021-07-27 14:30:00",55.80,29.30,100
"2021-07-27 14:20:00",55.82,29.10,100
"2021-07-27 14:10:00",55.78,29.10,100
"2021-07-27 14:00:00",55.82,29.00,100
"2021-07-27 13:50:00",55.80,29.10,100
"2021-07-27 13:40:00",55.74,29.00,100
"2021-07-27 13:30:00",55.68,29.00,100
"2021-07-27 13:20:00",55.73,29.10,100
"2021-07-27 13:10:00",55.71,28.90,97
"2021-07-27 13:00:00",55.69,29.00,97
"2021-07-27 12:50:00",55.68,29.00,97
"2021-07-27 12:40:00",55.65,29.00,96
"2021-07-27 12:30:00",55.60,28.90,96
"2021-07-27 12:20:00",55.57,28.80,95
"2021-07-27 12:10:00",55.52,28.80,95
"2021-07-27 12:00:00",55.52,28.70,94
"2021-07-27 11:50:00",55.48,28.50,94
"2021-07-27 11:40:00",55.47,28.50,93
"2021-07-27 11:30:00",55.41,28.40,92
"2021-07-27 11:20:00",55.36,28.40,91
"2021-07-27 11:10:00",55.32,28.30,91
"2021-07-27 11:00:00",55.28,28.30,90
"2021-07-27 10:50:00",54.97,28.20,89
"2021-07-27 10:40:00",55.08,28.10,88
"2021-07-27 10:30:00",54.88,28.20,87
"2021-07-27 10:20:00",54.79,28.30,86
"2021-07-27 10:10:00",53.96,28.00,85
"2021-07-27 10:00:00",54.07,27.80,84
"2021-07-27 09:50:00",53.70,27.80,83
"2021-07-27 09:40:00",53.61,27.60,82
"2021-07-27 09:30:00",53.42,27.60,81
"2021-07-27 09:20:00",53.20,27.50,81
"2021-07-27 09:10:00",52.70,27.30,80
"2021-07-27 09:00:00",52.76,27.30,80
"2021-07-27 08:50:00",52.64,27.20,79
"2021-07-27 08:40:00",52.43,27.00,79
"2021-07-27 08:30:00",52.78,27.00,78
"2021-07-27 08:20:00",52.63,26.90,78
"2021-07-27 08:10:00",51.95,26.90,78
"2021-07-27 08:00:00",51.94,26.90,77
"2021-07-27 07:50:00",51.14,26.80,77
"2021-07-27 07:40:00",51.53,26.80,77
"2021-07-27 07:30:00",51.10,26.80,77
"2021-07-27 07:20:00",51.01,26.80,77
"2021-07-27 07:10:00",50.59,26.80,77
"2021-07-27 07:00:00",51.06,26.80,77
"2021-07-27 06:50:00",51.19,26.90,77
"2021-07-27 06:40:00",52.50,26.80,77
"2021-07-27 06:30:00",52.35,26.80,77
"2021-07-27 06:20:00",52.28,26.70,76
"2021-07-27 06:10:00",52.29,26.90,76
"2021-07-27 06:00:00",52.12,26.90,76
"2021-07-27 05:50:00",52.11,27.00,75
"2021-07-27 05:40:00",52.06,26.90,75
"2021-07-27 05:30:00",52.04,26.80,75
"2021-07-27 05:20:00",51.97,26.90,74
"2021-07-27 05:10:00",51.82,27.00,74
"2021-07-27 05:00:00",51.74,27.00,74
"2021-07-27 04:50:00",51.67,27.10,74
"2021-07-27 04:40:00",51.57,27.10,74
"2021-07-27 04:30:00",51.57,27.20,73
"2021-07-27 04:20:00",51.64,27.10,73
"2021-07-27 04:10:00",51.64,27.20,73
"2021-07-27 04:00:00",51.55,27.20,73
"2021-07-27 03:50:00",51.51,27.30,73
"2021-07-27 03:40:00",51.59,27.30,73
"2021-07-27 03:30:00",51.57,27.30,72
"2021-07-27 03:20:00",51.58,27.40,72
"2021-07-27 03:10:00",51.51,27.40,72
"2021-07-27 03:00:00",51.49,27.40,72
"2021-07-27 02:50:00",51.58,27.50,72
"2021-07-27 02:40:00",51.76,27.40,71
"2021-07-27 02:30:00",51.73,27.50,71
"2021-07-27 02:20:00",51.68,27.50,71
"2021-07-27 02:10:00",51.43,27.60,71
"2021-07-27 02:00:00",51.44,27.60,70
"2021-07-27 01:50:00",51.37,27.60,70
"2021-07-27 01:40:00",51.31,27.70,70
"2021-07-27 01:30:00",51.35,27.70,70
"2021-07-27 01:20:00",51.31,27.70,70
"2021-07-27 01:10:00",51.36,27.70,70
"2021-07-27 01:00:00",51.32,27.80,69
"2021-07-27 00:50:00",51.23,27.80,69
"2021-07-27 00:40:00",51.27,28.00,69
"2021-07-27 00:30:00",51.13,27.90,69
"2021-07-27 00:20:00",50.38,28.20,68
"2021-07-27 00:10:00",48.62,28.10,69
"2021-07-27 00:00:00",48.79,28.10,70
"2021-07-26 23:50:00",48.87,28.10,71
"2021-07-26 23:40:00",48.81,28.20,72
"2021-07-26 23:30:00",48.98,28.20,72
"2021-07-26 23:20:00",49.03,28.20,73
"2021-07-26 23:10:00",49.12,28.20,74
"2021-07-26 23:00:00",49.30,28.20,75
"2021-07-26 22:50:00",49.34,28.30,75
"2021-07-26 22:40:00",49.51,28.30,76
"2021-07-26 22:30:00",49.56,28.30,77
"2021-07-26 22:20:00",49.62,28.30,77
"2021-07-26 22:10:00",49.56,28.40,78
"2021-07-26 22:00:00",49.46,28.50,79
"2021-07-26 21:50:00",49.32,28.50,80
"2021-07-26 21:40:00",49.63,28.50,81
"2021-07-26 21:30:00",49.56,28.50,81
"2021-07-26 21:20:00",49.58,28.60,82
"2021-07-26 21:10:00",49.68,28.60,84
"2021-07-26 21:00:00",49.73,28.60,85
"2021-07-26 20:50:00",49.83,28.60,86
"2021-07-26 20:40:00",49.82,28.60,87
"2021-07-26 20:30:00",49.93,28.50,88
"2021-07-26 20:20:00",50.19,28.60,89
"2021-07-26 20:10:00",50.25,28.30,90
"2021-07-26 20:00:00",50.15,28.50,91
"2021-07-26 19:50:00",50.28,28.40,92
"2021-07-26 19:40:00",50.40,28.30,92
"2021-07-26 19:30:00",50.55,28.30,93
"2021-07-26 19:20:00",50.53,28.30,94
"2021-07-26 19:10:00",50.62,28.20,95
"2021-07-26 19:00:00",50.74,27.80,95
"2021-07-26 18:50:00",50.93,27.90,96
"2021-07-26 18:40:00",50.99,27.90,97
"2021-07-26 18:30:00",51.10,27.90,97
"2021-07-26 18:20:00",50.93,27.90,98
"2021-07-26 18:10:00",51.15,27.80,98
"2021-07-26 18:00:00",51.43,27.90,99
"2021-07-26 17:50:00",51.64,28.00,99
"2021-07-26 17:40:00",51.74,28.20,99
"2021-07-26 17:30:00",51.32,28.10,100
"2021-07-26 17:20:00",52.01,28.30,100
"2021-07-26 17:10:00",51.90,28.20,100
"2021-07-26 17:00:00",52.09,28.30,100
"2021-07-26 16:50:00",53.02,28.30,100
"2021-07-26 16:40:00",53.10,28.20,100
"2021-07-26 16:30:00",53.09,28.30,100
"2021-07-26 16:20:00",53.11,28.30,100
"2021-07-26 16:10:00",53.07,28.40,100
"2021-07-26 16:00:00",53.12,28.30,100
"2021-07-26 15:50:00",53.12,28.40,100
"2021-07-26 15:40:00",53.10,28.40,100
"2021-07-26 15:30:00",53.08,28.30,100
"2021-07-26 15:20:00",53.10,28.50,100
"2021-07-26 15:10:00",53.13,28.40,100
"2021-07-26 15:00:00",53.12,28.50,100
"2021-07-26 14:50:00",53.01,28.40,100
"2021-07-26 14:40:00",53.06,28.50,100
"2021-07-26 14:30:00",52.99,28.40,100
"2021-07-26 14:20:00",53.04,28.40,100
"2021-07-26 14:10:00",53.04,28.40,100
"2021-07-26 14:00:00",53.03,28.40,100
"2021-07-26 13:50:00",53.05,28.30,100
"2021-07-26 13:40:00",53.07,28.30,100
"2021-07-26 13:30:00",53.01,29.00,100
"2021-07-26 13:20:00",53.01,28.90,100
"2021-07-26 13:10:00",55.76,28.70,100
"2021-07-26 13:00:00",55.80,28.60,100
"2021-07-26 12:50:00",55.82,28.50,100
"2021-07-26 12:40:00",55.77,28.40,100
"2021-07-26 12:30:00",55.80,28.20,95
"2021-07-26 12:20:00",55.78,28.10,95
"2021-07-26 12:10:00",55.76,28.00,94
"2021-07-26 12:00:00",55.74,27.80,94
"2021-07-26 11:50:00",55.73,27.80,93
"2021-07-26 11:40:00",55.81,27.60,93
"2021-07-26 11:30:00",55.79,27.50,92
"2021-07-26 11:20:00",55.75,27.50,92
"2021-07-26 11:10:00",55.73,27.40,91
"2021-07-26 11:00:00",55.72,27.30,91
"2021-07-26 10:50:00",55.70,27.20,90
"2021-07-26 10:40:00",55.69,27.10,90
"2021-07-26 10:30:00",55.60,27.00,89
"2021-07-26 10:20:00",55.66,26.90,88
"2021-07-26 10:10:00",55.61,26.90,88
"2021-07-26 10:00:00",55.55,26.80,87
"2021-07-26 09:50:00",55.55,26.60,86
"2021-07-26 09:40:00",55.41,26.50,85
"2021-07-26 09:30:00",55.49,26.30,84
"2021-07-26 09:20:00",55.29,26.10,83
"2021-07-26 09:10:00",55.00,26.10,82
"2021-07-26 09:00:00",54.60,25.90,81
"2021-07-26 08:50:00",53.97,25.80,80
"2021-07-26 08:40:00",53.47,25.60,79
"2021-07-26 08:30:00",53.32,25.50,79
"2021-07-26 08:20:00",53.09,25.50,78
"2021-07-26 08:10:00",52.98,25.50,78
"2021-07-26 08:00:00",52.59,25.40,78
"2021-07-26 07:50:00",52.59,25.30,77
"2021-07-26 07:40:00",52.15,25.40,77
"2021-07-26 07:30:00",51.46,25.40,77
"2021-07-26 07:20:00",51.08,25.40,77
"2021-07-26 07:10:00",50.87,25.30,77
"2021-07-26 07:00:00",51.27,25.30,77
"2021-07-26 06:50:00",52.86,25.30,77
"2021-07-26 06:40:00",52.68,25.30,77
"2021-07-26 06:30:00",52.47,25.30,76
"2021-07-26 06:20:00",52.28,25.30,76
"2021-07-26 06:10:00",52.14,25.30,76
"2021-07-26 06:00:00",52.03,25.30,76
"2021-07-26 05:50:00",51.95,25.40,76
"2021-07-26 05:40:00",51.89,25.40,75
"2021-07-26 05:30:00",51.88,25.40,75
"2021-07-26 05:20:00",51.89,25.40,75
"2021-07-26 05:10:00",51.82,25.40,75
"2021-07-26 05:00:00",51.82,25.40,75
"2021-07-26 04:50:00",51.84,25.50,75
"2021-07-26 04:40:00",51.80,25.50,75
"2021-07-26 04:30:00",51.74,25.50,75
"2021-07-26 04:20:00",51.72,25.50,74
"2021-07-26 04:10:00",51.72,25.50,74
"2021-07-26 04:00:00",51.73,25.50,74
"2021-07-26 03:50:00",51.72,25.50,74
"2021-07-26 03:40:00",51.68,25.50,74
"2021-07-26 03:30:00",51.69,25.60,74
"2021-07-26 03:20:00",51.69,25.60,74
"2021-07-26 03:10:00",51.65,25.70,74
"2021-07-26 03:00:00",51.67,25.70,74
"2021-07-26 02:50:00",51.73,25.70,73
"2021-07-26 02:40:00",51.74,25.70,73
"2021-07-26 02:30:00",51.77,25.70,73
"2021-07-26 02:20:00",51.74,25.70,73
"2021-07-26 02:10:00",51.68,25.80,73
"2021-07-26 02:00:00",51.67,25.80,73
"2021-07-26 01:50:00",51.70,25.80,73
"2021-07-26 01:40:00",51.74,26.00,72
"2021-07-26 01:30:00",51.75,25.90,72
"2021-07-26 01:20:00",51.73,25.90,72
"2021-07-26 01:10:00",51.63,25.90,72
"2021-07-26 01:00:00",51.55,25.90,72
"2021-07-26 00:50:00",51.53,26.00,72
"2021-07-26 00:40:00",51.56,26.00,71
"2021-07-26 00:30:00",51.58,26.00,71
"2021-07-26 00:20:00",51.58,26.00,71
"2021-07-26 00:10:00",51.62,26.00,71
"2021-07-26 00:00:00",51.58,26.00,71
"2021-07-25 23:50:00",51.53,26.10,71
"2021-07-25 23:40:00",51.56,26.10,71
"2021-07-25 23:30:00",51.60,26.10,70
"2021-07-25 23:20:00",51.62,26.10,70
"2021-07-25 23:10:00",51.62,26.00,70
"2021-07-25 23:00:00",51.59,26.20,70
"2021-07-25 22:50:00",51.68,26.40,70
"2021-07-25 22:40:00",51.69,26.30,69
"2021-07-25 22:30:00",51.60,26.30,69
"2021-07-25 22:20:00",51.38,26.30,69
"2021-07-25 22:10:00",50.72,26.30,69
"2021-07-25 22:00:00",49.20,26.50,69
"2021-07-25 21:50:00",49.20,26.40,69
"2021-07-25 21:40:00",49.36,26.50,70
"2021-07-25 21:30:00",49.40,26.40,71
"2021-07-25 21:20:00",49.31,26.50,71
"2021-07-25 21:10:00",49.48,26.60,72
"2021-07-25 21:00:00",49.45,26.60,73
"2021-07-25 20:50:00",49.62,26.60,73
"2021-07-25 20:40:00",49.65,26.60,74
"2021-07-25 20:30:00",49.92,26.60,75
"2021-07-25 20:20:00",49.97,26.60,76
"2021-07-25 20:10:00",50.08,26.60,76
"2021-07-25 20:00:00",50.06,26.60,77
"2021-07-25 19:50:00",50.28,26.70,77
"2021-07-25 19:40:00",50.23,26.50,78
"2021-07-25 19:30:00",50.39,26.70,78
"2021-07-25 19:20:00",50.45,26.70,79
"2021-07-25 19:10:00",50.43,26.70,79
"2021-07-25 19:00:00",50.67,26.70,79
"2021-07-25 18:50:00",50.48,26.70,80
"2021-07-25 18:40:00",50.52,26.80,80
"2021-07-25 18:30:00",50.52,26.70,80
"2021-07-25 18:20:00",50.80,26.70,81
"2021-07-25 18:10:00",50.71,26.70,81
"2021-07-25 18:00:00",50.89,26.80,82
"2021-07-25 17:50:00",51.22,26.60,82
"2021-07-25 17:40:00",51.46,26.80,82
"2021-07-25 17:30:00",52.28,26.70,82
"2021-07-25 17:20:00",52.00,26.70,82
"2021-07-25 17:10:00",51.37,26.70,82
"2021-07-25 17:00:00",51.14,26.70,82
"2021-07-25 16:50:00",50.98,26.50,82
"2021-07-25 16:40:00",50.94,26.70,82
"2021-07-25 16:30:00",50.68,26.80,83
"2021-07-25 16:20:00",50.78,26.80,83
"2021-07-25 16:10:00",51.14,26.80,84
"2021-07-25 16:00:00",51.25,26.60,84
"2021-07-25 15:50:00",51.50,26.80,84
"2021-07-25 15:40:00",52.53,26.60,85
"2021-07-25 15:30:00",52.39,26.80,85
"2021-07-25 15:20:00",53.04,26.80,84
"2021-07-25 15:10:00",53.80,26.90,84
"2021-07-25 15:00:00",55.01,26.90,83
"2021-07-25 14:50:00",55.11,26.80,82
"2021-07-25 14:40:00",54.44,26.70,81
"2021-07-25 14:30:00",55.14,26.50,79
"2021-07-25 14:20:00",53.87,26.20,78
"2021-07-25 14:10:00",52.81,26.10,78
"2021-07-25 14:00:00",53.37,26.50,77
"2021-07-25 13:50:00",53.68,26.10,76
"2021-07-25 13:40:00",53.56,26.00,75
"2021-07-25 13:30:00",53.02,26.00,74
"2021-07-25 13:20:00",52.55,25.90,73
"2021-07-25 13:10:00",52.60,25.90,72
"2021-07-25 13:00:00",52.84,25.90,72
"2021-07-25 12:50:00",52.68,25.80,71
"2021-07-25 12:40:00",52.88,25.70,70
"2021-07-25 12:30:00",52.51,25.60,69
"2021-07-25 12:20:00",51.90,25.80,69
"2021-07-25 12:10:00",48.53,25.90,69
"2021-07-25 12:00:00",49.39,25.60,70
"2021-07-25 11:50:00",49.15,25.80,70
"2021-07-25 11:40:00",49.57,25.60,71
"2021-07-25 11:30:00",49.50,25.90,71
"2021-07-25 11:20:00",49.22,25.80,72
"2021-07-25 11:10:00",49.49,25.80,74
"2021-07-25 11:00:00",49.57,25.50,74
"2021-07-25 10:50:00",49.83,25.60,75
"2021-07-25 10:40:00",50.17,25.50,76
"2021-07-25 10:30:00",50.19,25.60,76
"2021-07-25 10:20:00",50.50,25.60,76
"2021-07-25 10:10:00",50.71,25.50,76
"2021-07-25 10:00:00",51.33,25.60,76
"2021-07-25 09:50:00",51.81,25.70,76
"2021-07-25 09:40:00",50.69,25.60,76
"2021-07-25 09:30:00",51.35,25.60,76
"2021-07-25 09:20:00",50.68,25.70,76
"2021-07-25 09:10:00",50.36,25.50,76
"2021-07-25 09:00:00",50.58,25.70,77
"2021-07-25 08:50:00",50.49,25.90,77
"2021-07-25 08:40:00",51.08,25.50,78
"2021-07-25 08:30:00",51.26,25.50,78
"2021-07-25 08:20:00",51.48,25.70,78
"2021-07-25 08:10:00",51.55,25.80,78
"2021-07-25 08:00:00",51.65,25.60,78
"2021-07-25 07:50:00",52.03,25.70,78
"2021-07-25 07:40:00",52.86,25.70,77
"2021-07-25 07:30:00",52.83,25.70,77
"2021-07-25 07:20:00",52.75,25.70,76
"2021-07-25 07:10:00",52.65,25.50,76
"2021-07-25 07:00:00",52.58,25.80,75
"2021-07-25 06:50:00",52.56,25.70,75
"2021-07-25 06:40:00",52.68,25.50,74
"2021-07-25 06:30:00",52.63,25.60,73
"2021-07-25 06:20:00",52.25,25.50,73
"2021-07-25 06:10:00",52.07,25.50,73
"2021-07-25 06:00:00",52.02,25.50,72
"2021-07-25 05:50:00",51.85,25.70,72
"2021-07-25 05:40:00",51.80,25.40,72
"2021-07-25 05:30:00",51.76,25.50,71
"2021-07-25 05:20:00",51.74,25.60,71
"2021-07-25 05:10:00",51.73,25.60,71
"2021-07-25 05:00:00",51.65,25.50,71
"2021-07-25 04:50:00",51.66,25.60,70
"2021-07-25 04:40:00",51.67,25.50,70
"2021-07-25 04:30:00",51.69,25.60,70
"2021-07-25 04:20:00",51.56,25.70,70
"2021-07-25 04:10:00",51.59,25.70,69
"2021-07-25 04:00:00",51.51,25.70,69
"2021-07-25 03:50:00",51.43,25.80,69
"2021-07-25 03:40:00",51.33,25.80,69
"2021-07-25 03:30:00",50.82,25.80,69
"2021-07-25 03:20:00",49.43,25.80,69
"2021-07-25 03:10:00",49.28,25.80,69
"2021-07-25 03:00:00",49.39,25.70,69
"2021-07-25 02:50:00",49.03,25.90,70
"2021-07-25 02:40:00",49.41,26.00,70
"2021-07-25 02:30:00",49.20,25.90,71
"2021-07-25 02:20:00",49.46,25.80,71
"2021-07-25 02:10:00",49.52,26.10,72
"2021-07-25 02:00:00",49.55,25.90,72
"2021-07-25 01:50:00",49.58,26.00,72
"2021-07-25 01:40:00",49.51,26.00,73
"2021-07-25 01:30:00",49.71,25.90,73
"2021-07-25 01:20:00",49.43,26.10,74
"2021-07-25 01:10:00",49.72,26.10,74
"2021-07-25 01:00:00",49.54,26.20,74
"2021-07-25 00:50:00",49.57,26.20,75
"2021-07-25 00:40:00",49.50,26.20,75
"2021-07-25 00:30:00",49.59,26.20,76
"2021-07-25 00:20:00",49.49,26.40,76
"2021-07-25 00:10:00",49.85,26.30,77
"2021-07-25 00:00:00",49.75,26.40,77
"2021-07-24 23:50:00",49.88,26.40,78
"2021-07-24 23:40:00",49.90,26.40,78
"2021-07-24 23:30:00",49.81,26.50,79
"2021-07-24 23:20:00",49.79,26.40,79
"2021-07-24 23:10:00",49.82,26.60,80
"2021-07-24 23:00:00",50.02,26.50,81
"2021-07-24 22:50:00",50.03,26.60,81
"2021-07-24 22:40:00",50.10,26.60,82
"2021-07-24 22:30:00",50.18,26.70,82
"2021-07-24 22:20:00",50.07,26.60,83
"2021-07-24 22:10:00",50.23,26.70,83
"2021-07-24 22:00:00",50.10,26.70,84
"2021-07-24 21:50:00",50.17,26.60,85
"2021-07-24 21:40:00",50.05,26.70,85
"2021-07-24 21:30:00",49.97,26.80,86
"2021-07-24 21:20:00",50.16,26.80,87
"2021-07-24 21:10:00",50.21,26.80,87
"2021-07-24 21:00:00",50.44,26.80,88
"2021-07-24 20:50:00",50.17,26.80,89
"2021-07-24 20:40:00",50.49,26.90,89
"2021-07-24 20:30:00",50.53,26.80,90
"2021-07-24 20:20:00",50.45,26.80,91
"2021-07-24 20:10:00",50.57,26.90,91
"2021-07-24 20:00:00",50.76,26.60,92
"2021-07-24 19:50:00",50.65,26.80,93
"2021-07-24 19:40:00",50.79,26.60,93
"2021-07-24 19:30:00",50.52,26.40,94
"2021-07-24 19:20:00",50.63,26.30,95
"2021-07-24 19:10:00",50.62,26.50,95
"2021-07-24 19:00:00",50.54,26.40,96
"2021-07-24 18:50:00",50.70,26.50,97
"2021-07-24 18:40:00",50.81,26.40,98
"2021-07-24 18:30:00",50.97,26.50,98
"2021-07-24 18:20:00",50.86,26.60,99
"2021-07-24 18:10:00",51.06,26.50,99
"2021-07-24 18:00:00",51.28,26.60,100
"2021-07-24 17:50:00",52.76,26.60,100
"2021-07-24 17:40:00",52.70,26.80,100
"2021-07-24 17:30:00",53.98,26.70,100
"2021-07-24 17:20:00",56.13,26.70,100
"2021-07-24 17:10:00",56.14,26.80,100
"2021-07-24 17:00:00",51.91,26.80,100
"2021-07-24 16:50:00",53.27,26.80,100
"2021-07-24 16:40:00",53.28,26.80,100
"2021-07-24 16:30:00",53.28,26.80,100
"2021-07-24 16:20:00",53.27,26.80,100
"2021-07-24 16:10:00",53.28,26.80,100
"2021-07-24 16:00:00",53.25,27.00,100
"2021-07-24 15:50:00",53.30,26.90,100
"2021-07-24 15:40:00",53.26,27.00,100
"2021-07-24 15:30:00",53.27,27.00,100
"2021-07-24 15:20:00",53.26,26.90,100
"2021-07-24 15:10:00",53.25,27.00,100
"2021-07-24 15:00:00",53.24,27.10,100
"2021-07-24 14:50:00",53.23,27.10,100
"2021-07-24 14:40:00",56.09,27.00,100
"2021-07-24 14:30:00",56.03,27.10,100
"2021-07-24 14:20:00",55.98,27.10,100
"2021-07-24 14:10:00",55.99,27.10,100
"2021-07-24 14:00:00",56.01,27.00,100
"2021-07-24 13:50:00",55.95,27.10,100
"2021-07-24 13:40:00",55.99,27.30,100
"2021-07-24 13:30:00",55.96,27.20,100
"2021-07-24 13:20:00",55.97,27.10,100
"2021-07-24 13:10:00",55.93,27.20,100
"2021-07-24 13:00:00",55.95,27.20,100
"2021-07-24 12:50:00",55.90,27.20,100
"2021-07-24 12:40:00",55.88,27.20,100
"2021-07-24 12:30:00",55.86,27.10,98
"2021-07-24 12:20:00",55.86,27.10,97
"2021-07-24 12:10:00",55.87,27.20,97
"2021-07-24 12:00:00",55.83,27.10,97
"2021-07-24 11:50:00",55.78,27.10,96
"2021-07-24 11:40:00",55.79,27.10,96
"2021-07-24 11:30:00",55.75,27.00,95
"2021-07-24 11:20:00",55.72,27.00,95
"2021-07-24 11:10:00",55.68,27.00,94
"2021-07-24 11:00:00",55.63,26.90,94
"2021-07-24 10:50:00",55.58,26.90,93
"2021-07-24 10:40:00",55.59,26.90,92
"2021-07-24 10:30:00",55.49,26.80,92
"2021-07-24 10:20:00",55.44,26.60,91
"2021-07-24 10:10:00",55.35,26.60,90
"2021-07-24 10:00:00",55.39,26.60,89
"2021-07-24 09:50:00",55.19,26.40,88
"2021-07-24 09:40:00",54.88,26.20,87
"2021-07-24 09:30:00",54.32,26.00,86
"2021-07-24 09:20:00",54.39,25.90,85
"2021-07-24 09:10:00",53.74,25.80,84
"2021-07-24 09:00:00",53.64,25.60,83
"2021-07-24 08:50:00",53.40,25.50,82
"2021-07-24 08:40:00",53.74,25.50,82
"2021-07-24 08:30:00",53.23,25.80,81
"2021-07-24 08:20:00",53.38,25.60,80
"2021-07-24 08:10:00",53.16,25.60,79
"2021-07-24 08:00:00",52.63,25.40,79
"2021-07-24 07:50:00",52.70,25.40,78
"2021-07-24 07:40:00",52.31,25.40,78
"2021-07-24 07:30:00",52.50,25.40,78
"2021-07-24 07:20:00",53.14,25.30,77
"2021-07-24 07:10:00",52.91,25.20,76
"2021-07-24 07:00:00",52.68,25.20,75
"2021-07-24 06:50:00",52.40,25.10,75
"2021-07-24 06:40:00",52.25,25.10,74
"2021-07-24 06:30:00",52.05,25.10,74
"2021-07-24 06:20:00",51.88,25.10,73
"2021-07-24 06:10:00",51.71,25.10,73
"2021-07-24 06:00:00",51.60,25.10,73
"2021-07-24 05:50:00",51.51,25.10,73
"2021-07-24 05:40:00",51.40,25.20,72
"2021-07-24 05:30:00",51.40,25.20,72
"2021-07-24 05:20:00",51.36,25.20,72
"2021-07-24 05:10:00",51.33,25.30,72
"2021-07-24 05:00:00",51.35,25.30,72
"2021-07-24 04:50:00",51.36,25.40,72
"2021-07-24 04:40:00",51.33,25.40,72
"2021-07-24 04:30:00",51.30,25.40,72
"2021-07-24 04:20:00",51.30,25.50,71
"2021-07-24 04:10:00",51.30,25.50,71
"2021-07-24 04:00:00",51.26,25.50,71
"2021-07-24 03:50:00",51.24,25.60,71
"2021-07-24 03:40:00",51.24,25.60,71
"2021-07-24 03:30:00",51.27,25.70,71
"2021-07-24 03:20:00",51.26,25.70,71
"2021-07-24 03:10:00",51.27,25.70,71
"2021-07-24 03:00:00",51.23,25.80,70
"2021-07-24 02:50:00",51.20,25.80,70
"2021-07-24 02:40:00",51.17,25.90,70
"2021-07-24 02:30:00",51.17,25.90,70
"2021-07-24 02:20:00",51.19,25.80,70
"2021-07-24 02:10:00",51.09,26.00,70
"2021-07-24 02:00:00",51.12,26.00,70
"2021-07-24 01:50:00",51.09,26.10,69
"2021-07-24 01:40:00",50.97,26.20,69
"2021-07-24 01:30:00",50.97,26.20,69
"2021-07-24 01:20:00",50.92,26.20,69
"2021-07-24 01:10:00",50.89,26.30,69
"2021-07-24 01:00:00",50.81,26.40,69
"2021-07-24 00:50:00",50.74,26.40,69
"2021-07-24 00:40:00",50.65,26.50,69
"2021-07-24 00:30:00",50.46,26.60,69
"2021-07-24 00:20:00",50.21,26.70,68
"2021-07-24 00:10:00",48.65,26.80,69
"2021-07-24 00:00:00",49.12,26.80,70
"2021-07-23 23:50:00",49.21,26.80,70
"2021-07-23 23:40:00",49.05,26.90,71
"2021-07-23 23:30:00",49.25,26.90,71
"2021-07-23 23:20:00",49.13,27.00,72
