#"Instantaneous Power Usage"
#"Building: Utility Building, Meter: Allen Bradley 3000"
"Date","totalRealPower (W)"
"2021-07-22 13:54:00",11752
"2021-07-22 13:53:00",12734
"2021-07-22 13:52:00",14089
"2021-07-22 13:51:00",13969
"2021-07-22 13:50:00",11768
"2021-07-22 13:49:00",11545
"2021-07-22 13:48:00",12121
"2021-07-22 13:47:00",12335
"2021-07-22 13:46:00",12239
"2021-07-22 13:45:00",14394
"2021-07-22 13:44:00",14466
"2021-07-22 13:43:00",13800
"2021-07-22 13:42:00",13537
"2021-07-22 13:41:00",13401
"2021-07-22 13:40:00",13501
"2021-07-22 13:39:00",14531
"2021-07-22 13:38:00",16578
"2021-07-22 13:37:00",14352
"2021-07-22 13:36:00",13175
"2021-07-22 13:35:00",13206
"2021-07-22 13:34:00",13095
"2021-07-22 13:33:00",11680
"2021-07-22 13:32:00",13705
"2021-07-22 13:31:00",13917
"2021-07-22 13:30:00",12109
"2021-07-22 13:29:00",12556
"2021-07-22 13:28:00",12323
"2021-07-22 13:27:00",14097
"2021-07-22 13:26:00",14002
"2021-07-22 13:25:00",14503
"2021-07-22 13:24:00",17197
"2021-07-22 13:23:00",14075
"2021-07-22 13:22:00",
"2021-07-22 13:21:00",13484
"2021-07-22 13:20:00",15602
"2021-07-22 13:19:00",15566
"2021-07-22 13:18:00",20342
"2021-07-22 13:17:00",14310
"2021-07-22 13:16:00",13279
"2021-07-22 13:15:00",11788
"2021-07-22 13:14:00",12195
"2021-07-22 13:13:00",12678
"2021-07-22 13:12:00",14540
"2021-07-22 13:11:00",14703
"2021-07-22 13:10:00",13149
"2021-07-22 13:09:00",13242
"2021-07-22 13:08:00",11963
"2021-07-22 13:07:00",11695
"2021-07-22 13:06:00",11682
"2021-07-22 13:05:00",13844
"2021-07-22 13:04:00",12016
"2021-07-22 13:03:00",13536
"2021-07-22 13:02:00",13780
"2021-07-22 13:01:00",16117
"2021-07-22 13:00:00",16436
"2021-07-22 12:59:00",16714
"2021-07-22 12:58:00",18089
"2021-07-22 12:57:00",13081
"2021-07-22 12:56:00",13339
"2021-07-22 12:55:00",12464
"2021-07-22 12:54:00",12171
"2021-07-22 12:53:00",13650
"2021-07-22 12:52:00",15619
"2021-07-22 12:51:00",15326
"2021-07-22 12:50:00",13401
"2021-07-22 12:49:00",11493
"2021-07-22 12:48:00",12005
"2021-07-22 12:47:00",11905
"2021-07-22 12:46:00",11943
"2021-07-22 12:45:00",13892
"2021-07-22 12:44:00",12098
"2021-07-22 12:43:00",11888
"2021-07-22 12:42:00",12997
"2021-07-22 12:41:00",13430
"2021-07-22 12:40:00",15026
"2021-07-22 12:39:00",16680
"2021-07-22 12:38:00",16730
"2021-07-22 12:37:00",12679
"2021-07-22 12:36:00",12417
"2021-07-22 12:35:00",11519
"2021-07-22 12:34:00",12071
"2021-07-22 12:33:00",13333
"2021-07-22 12:32:00",15346
"2021-07-22 12:31:00",15596
"2021-07-22 12:30:00",11481
"2021-07-22 12:29:00",12180
"2021-07-22 12:28:00",13300
"2021-07-22 12:27:00",12254
"2021-07-22 12:26:00",12518
"2021-07-22 12:25:00",14484
"2021-07-22 12:24:00",15966
"2021-07-22 12:23:00",17042
"2021-07-22 12:22:00",14796
"2021-07-22 12:21:00",16161
"2021-07-22 12:20:00",14978
"2021-07-22 12:19:00",15250
"2021-07-22 12:18:00",15436
"2021-07-22 12:17:00",14836
"2021-07-22 12:16:00",16738
"2021-07-22 12:15:00",12820
"2021-07-22 12:14:00",15114
"2021-07-22 12:13:00",13343
"2021-07-22 12:12:00",15021
"2021-07-22 12:11:00",12367
"2021-07-22 12:10:00",15184
"2021-07-22 12:09:00",16426
"2021-07-22 12:08:00",16029
"2021-07-22 12:07:00",14294
"2021-07-22 12:06:00",13626
"2021-07-22 12:05:00",14067
"2021-07-22 12:04:00",14041
"2021-07-22 12:03:00",16356
"2021-07-22 12:02:00",14776
"2021-07-22 12:01:00",13838
"2021-07-22 12:00:00",13973
"2021-07-22 11:59:00",13860
"2021-07-22 11:58:00",14009
"2021-07-22 11:57:00",15481
"2021-07-22 11:56:00",15465
"2021-07-22 11:55:00",14116
"2021-07-22 11:54:00",14853
"2021-07-22 11:53:00",14480
"2021-07-22 11:52:00",14331
"2021-07-22 11:51:00",15319
"2021-07-22 11:50:00",14255
"2021-07-22 11:49:00",14310
"2021-07-22 11:48:00",13118
"2021-07-22 11:47:00",13802
"2021-07-22 11:46:00",13059
"2021-07-22 11:45:00",12832
"2021-07-22 11:44:00",12807
"2021-07-22 11:43:00",16550
"2021-07-22 11:42:00",16143
"2021-07-22 11:41:00",16669
"2021-07-22 11:40:00",16823
"2021-07-22 11:39:00",16726
"2021-07-22 11:38:00",16280
"2021-07-22 11:37:00",16701
"2021-07-22 11:36:00",16841
"2021-07-22 11:35:00",14043
"2021-07-22 11:34:00",13478
"2021-07-22 11:33:00",13434
"2021-07-22 11:32:00",13375
"2021-07-22 11:31:00",13301
"2021-07-22 11:30:00",13706
"2021-07-22 11:29:00",13573
"2021-07-22 11:28:00",12730
"2021-07-22 11:27:00",13924
"2021-07-22 11:26:00",13590
"2021-07-22 11:25:00",13335
"2021-07-22 11:24:00",13317
"2021-07-22 11:23:00",15045
"2021-07-22 11:22:00",13931
"2021-07-22 11:21:00",14011
"2021-07-22 11:20:00",13807
"2021-07-22 11:19:00",14801
"2021-07-22 11:18:00",14739
"2021-07-22 11:17:00",16567
"2021-07-22 11:16:00",16065
"2021-07-22 11:15:00",14344
"2021-07-22 11:14:00",13288
"2021-07-22 11:13:00",13889
"2021-07-22 11:12:00",13336
"2021-07-22 11:11:00",13670
"2021-07-22 11:10:00",15216
"2021-07-22 11:09:00",16712
"2021-07-22 11:08:00",13979
"2021-07-22 11:07:00",13123
"2021-07-22 11:06:00",12954
"2021-07-22 11:05:00",13106
"2021-07-22 11:04:00",14830
"2021-07-22 11:03:00",15228
"2021-07-22 11:02:00",14640
"2021-07-22 11:01:00",14681
"2021-07-22 11:00:00",14757
"2021-07-22 10:59:00",14767
"2021-07-22 10:58:00",14981
"2021-07-22 10:57:00",16246
"2021-07-22 10:56:00",15321
"2021-07-22 10:55:00",13578
"2021-07-22 10:54:00",12393
"2021-07-22 10:53:00",12109
"2021-07-22 10:52:00",12359
"2021-07-22 10:51:00",11442
"2021-07-22 10:50:00",13616
"2021-07-22 10:49:00",12524
"2021-07-22 10:48:00",12463
"2021-07-22 10:47:00",12569
"2021-07-22 10:46:00",12665
"2021-07-22 10:45:00",12456
"2021-07-22 10:44:00",14049
"2021-07-22 10:43:00",15578
"2021-07-22 10:42:00",15184
"2021-07-22 10:41:00",14731
"2021-07-22 10:40:00",14820
"2021-07-22 10:39:00",14920
"2021-07-22 10:38:00",14085
"2021-07-22 10:37:00",16063
"2021-07-22 10:36:00",16911
"2021-07-22 10:35:00",14295
"2021-07-22 10:34:00",14376
"2021-07-22 10:33:00",14374
"2021-07-22 10:32:00",14124
"2021-07-22 10:31:00",14707
"2021-07-22 10:30:00",16627
"2021-07-22 10:29:00",13816
"2021-07-22 10:28:00",16453
"2021-07-22 10:27:00",15272
"2021-07-22 10:26:00",12594
"2021-07-22 10:25:00",13091
"2021-07-22 10:24:00",16639
"2021-07-22 10:23:00",16535
"2021-07-22 10:22:00",14231
"2021-07-22 10:21:00",14004
"2021-07-22 10:20:00",13743
"2021-07-22 10:19:00",13469
"2021-07-22 10:18:00",14438
"2021-07-22 10:17:00",16335
"2021-07-22 10:16:00",15412
"2021-07-22 10:15:00",14622
"2021-07-22 10:14:00",14199
"2021-07-22 10:13:00",13887
"2021-07-22 10:12:00",14733
"2021-07-22 10:11:00",13209
"2021-07-22 10:10:00",14112
"2021-07-22 10:09:00",13393
"2021-07-22 10:08:00",12984
"2021-07-22 10:07:00",13190
"2021-07-22 10:06:00",12570
"2021-07-22 10:05:00",14786
"2021-07-22 10:04:00",16035
"2021-07-22 10:03:00",15811
"2021-07-22 10:02:00",14397
"2021-07-22 10:01:00",14816
"2021-07-22 10:00:00",13373
"2021-07-22 09:59:00",14176
"2021-07-22 09:58:00",13900
"2021-07-22 09:57:00",13920
"2021-07-22 09:56:00",14062
"2021-07-22 09:55:00",12016
"2021-07-22 09:54:00",12033
"2021-07-22 09:53:00",12668
"2021-07-22 09:52:00",14254
"2021-07-22 09:51:00",14070
"2021-07-22 09:50:00",17195
"2021-07-22 09:49:00",16379
"2021-07-22 09:48:00",12218
"2021-07-22 09:47:00",12321
"2021-07-22 09:46:00",13312
"2021-07-22 09:45:00",13410
"2021-07-22 09:44:00",16014
"2021-07-22 09:43:00",16649
"2021-07-22 09:42:00",15587
"2021-07-22 09:41:00",13980
"2021-07-22 09:40:00",14786
"2021-07-22 09:39:00",13145
"2021-07-22 09:38:00",13378
"2021-07-22 09:37:00",13030
"2021-07-22 09:36:00",15349
"2021-07-22 09:35:00",16499
"2021-07-22 09:34:00",14590
"2021-07-22 09:33:00",14402
"2021-07-22 09:32:00",14487
"2021-07-22 09:31:00",14594
"2021-07-22 09:30:00",14318
"2021-07-22 09:29:00",14630
"2021-07-22 09:28:00",16503
"2021-07-22 09:27:00",16628
"2021-07-22 09:26:00",13203
"2021-07-22 09:25:00",13261
"2021-07-22 09:24:00",14576
"2021-07-22 09:23:00",15014
"2021-07-22 09:22:00",15896
"2021-07-22 09:21:00",14132
"2021-07-22 09:20:00",15097
"2021-07-22 09:19:00",15156
"2021-07-22 09:18:00",15035
"2021-07-22 09:17:00",14192
"2021-07-22 09:16:00",14492
"2021-07-22 09:15:00",14602
"2021-07-22 09:14:00",14424
"2021-07-22 09:13:00",14138
"2021-07-22 09:12:00",14217
"2021-07-22 09:11:00",14769
"2021-07-22 09:10:00",15136
"2021-07-22 09:09:00",19599
"2021-07-22 09:08:00",16610
"2021-07-22 09:07:00",16152
"2021-07-22 09:06:00",15866
"2021-07-22 09:05:00",15614
"2021-07-22 09:04:00",19240
"2021-07-22 09:03:00",12817
"2021-07-22 09:02:00",15537
"2021-07-22 09:01:00",15145
"2021-07-22 09:00:00",15223
"2021-07-22 08:59:00",17465
"2021-07-22 08:58:00",13204
"2021-07-22 08:57:00",13587
"2021-07-22 08:56:00",12888
"2021-07-22 08:55:00",13359
"2021-07-22 08:54:00",13469
"2021-07-22 08:53:00",12517
"2021-07-22 08:52:00",12663
"2021-07-22 08:51:00",15080
"2021-07-22 08:50:00",10524
"2021-07-22 08:49:00",10064
"2021-07-22 08:48:00",9063
"2021-07-22 08:47:00",9540
"2021-07-22 08:46:00",10722
"2021-07-22 08:45:00",10342
"2021-07-22 08:44:00",10142
"2021-07-22 08:43:00",9203
"2021-07-22 08:42:00",9283
"2021-07-22 08:41:00",10597
"2021-07-22 08:40:00",10620
"2021-07-22 08:39:00",10576
"2021-07-22 08:38:00",9448
"2021-07-22 08:37:00",10577
"2021-07-22 08:36:00",11284
"2021-07-22 08:35:00",11208
"2021-07-22 08:34:00",10450
"2021-07-22 08:33:00",9241
"2021-07-22 08:32:00",7696
"2021-07-22 08:31:00",10281
"2021-07-22 08:30:00",15071
"2021-07-22 08:29:00",14449
"2021-07-22 08:28:00",11071
"2021-07-22 08:27:00",9760
"2021-07-22 08:26:00",8851
"2021-07-22 08:25:00",8659
"2021-07-22 08:24:00",10004
"2021-07-22 08:23:00",9014
"2021-07-22 08:22:00",10318
"2021-07-22 08:21:00",11873
"2021-07-22 08:20:00",11353
"2021-07-22 08:19:00",10121
"2021-07-22 08:18:00",9546
"2021-07-22 08:17:00",10866
"2021-07-22 08:16:00",10229
"2021-07-22 08:15:00",7724
"2021-07-22 08:14:00",8269
"2021-07-22 08:13:00",8832
"2021-07-22 08:12:00",9602
"2021-07-22 08:11:00",12373
"2021-07-22 08:10:00",11932
"2021-07-22 08:09:00",12060
"2021-07-22 08:08:00",10491
"2021-07-22 08:07:00",9526
"2021-07-22 08:06:00",8606
"2021-07-22 08:05:00",9648
"2021-07-22 08:04:00",9002
"2021-07-22 08:03:00",8706
"2021-07-22 08:02:00",7492
"2021-07-22 08:01:00",10000
"2021-07-22 08:00:00",10188
"2021-07-22 07:59:00",10526
"2021-07-22 07:58:00",9977
"2021-07-22 07:57:00",8461
"2021-07-22 07:56:00",8317
"2021-07-22 07:55:00",8196
"2021-07-22 07:54:00",8020
"2021-07-22 07:53:00",7469
"2021-07-22 07:52:00",11104
"2021-07-22 07:51:00",13560
"2021-07-22 07:50:00",13464
"2021-07-22 07:49:00",9574
"2021-07-22 07:48:00",10184
"2021-07-22 07:47:00",10621
"2021-07-22 07:46:00",8675
"2021-07-22 07:45:00",8107
"2021-07-22 07:44:00",7715
"2021-07-22 07:43:00",7748
"2021-07-22 07:42:00",10737
"2021-07-22 07:41:00",9788
"2021-07-22 07:40:00",10795
"2021-07-22 07:39:00",10422
"2021-07-22 07:38:00",10712
"2021-07-22 07:37:00",10719
"2021-07-22 07:36:00",8600
"2021-07-22 07:35:00",8271
"2021-07-22 07:34:00",8231
"2021-07-22 07:33:00",7965
"2021-07-22 07:32:00",8173
"2021-07-22 07:31:00",9888
"2021-07-22 07:30:00",13232
"2021-07-22 07:29:00",11006
"2021-07-22 07:28:00",10970
"2021-07-22 07:27:00",8906
"2021-07-22 07:26:00",9367
"2021-07-22 07:25:00",7681
"2021-07-22 07:24:00",7577
"2021-07-22 07:23:00",7544
"2021-07-22 07:22:00",8787
"2021-07-22 07:21:00",8376
"2021-07-22 07:20:00",8564
"2021-07-22 07:19:00",8272
"2021-07-22 07:18:00",8092
"2021-07-22 07:17:00",7267
"2021-07-22 07:16:00",7328
"2021-07-22 07:15:00",7329
"2021-07-22 07:14:00",7382
"2021-07-22 07:13:00",7785
"2021-07-22 07:12:00",9166
"2021-07-22 07:11:00",8420
"2021-07-22 07:10:00",8550
"2021-07-22 07:09:00",7000
"2021-07-22 07:08:00",6940
"2021-07-22 07:07:00",9131
"2021-07-22 07:06:00",9622
"2021-07-22 07:05:00",8631
"2021-07-22 07:04:00",7979
"2021-07-22 07:03:00",7771
"2021-07-22 07:02:00",8472
"2021-07-22 07:01:00",8942
"2021-07-22 07:00:00",8844
"2021-07-22 06:59:00",7341
"2021-07-22 06:58:00",7175
"2021-07-22 06:57:00",7937
"2021-07-22 06:56:00",8502
"2021-07-22 06:55:00",7660
"2021-07-22 06:54:00",8027
"2021-07-22 06:53:00",7293
"2021-07-22 06:52:00",8884
"2021-07-22 06:51:00",8933
"2021-07-22 06:50:00",8947
"2021-07-22 06:49:00",7625
"2021-07-22 06:48:00",9964
"2021-07-22 06:47:00",7463
"2021-07-22 06:46:00",8482
"2021-07-22 06:45:00",8758
"2021-07-22 06:44:00",7887
"2021-07-22 06:43:00",9321
"2021-07-22 06:42:00",10364
"2021-07-22 06:41:00",10766
"2021-07-22 06:40:00",10216
"2021-07-22 06:39:00",8435
"2021-07-22 06:38:00",8435
"2021-07-22 06:37:00",8189
"2021-07-22 06:36:00",9746
"2021-07-22 06:35:00",9722
"2021-07-22 06:34:00",6774
"2021-07-22 06:33:00",6286
"2021-07-22 06:32:00",9558
"2021-07-22 06:31:00",11178
"2021-07-22 06:30:00",10942
"2021-07-22 06:29:00",9574
"2021-07-22 06:28:00",9435
"2021-07-22 06:27:00",12717
"2021-07-22 06:26:00",11830
"2021-07-22 06:25:00",12891
"2021-07-22 06:24:00",12054
"2021-07-22 06:23:00",11933
"2021-07-22 06:22:00",12870
"2021-07-22 06:21:00",13068
"2021-07-22 06:20:00",12286
"2021-07-22 06:19:00",10988
"2021-07-22 06:18:00",7726
"2021-07-22 06:17:00",6896
"2021-07-22 06:16:00",7448
"2021-07-22 06:15:00",7321
"2021-07-22 06:14:00",6361
"2021-07-22 06:13:00",8784
"2021-07-22 06:12:00",8929
"2021-07-22 06:11:00",8507
"2021-07-22 06:10:00",6835
"2021-07-22 06:09:00",6742
"2021-07-22 06:08:00",7921
"2021-07-22 06:07:00",7056
"2021-07-22 06:06:00",7632
"2021-07-22 06:05:00",7664
"2021-07-22 06:04:00",6739
"2021-07-22 06:03:00",9425
"2021-07-22 06:02:00",9442
"2021-07-22 06:01:00",11362
"2021-07-22 06:00:00",9809
"2021-07-22 05:59:00",6681
"2021-07-22 05:58:00",7632
"2021-07-22 05:57:00",6660
"2021-07-22 05:56:00",7102
"2021-07-22 05:55:00",7004
"2021-07-22 05:54:00",7434
"2021-07-22 05:53:00",8907
"2021-07-22 05:52:00",8187
"2021-07-22 05:51:00",8195
"2021-07-22 05:50:00",6738
"2021-07-22 05:49:00",6547
"2021-07-22 05:48:00",7094
"2021-07-22 05:47:00",7032
"2021-07-22 05:46:00",6602
"2021-07-22 05:45:00",6689
"2021-07-22 05:44:00",10523
"2021-07-22 05:43:00",12163
"2021-07-22 05:42:00",13302
"2021-07-22 05:41:00",12009
"2021-07-22 05:40:00",11050
"2021-07-22 05:39:00",11629
"2021-07-22 05:38:00",12426
"2021-07-22 05:37:00",11671
"2021-07-22 05:36:00",11133
"2021-07-22 05:35:00",12607
"2021-07-22 05:34:00",13137
"2021-07-22 05:33:00",14346
"2021-07-22 05:32:00",13337
"2021-07-22 05:31:00",12252
"2021-07-22 05:30:00",12280
"2021-07-22 05:29:00",11260
"2021-07-22 05:28:00",11338
"2021-07-22 05:27:00",14324
"2021-07-22 05:26:00",14341
"2021-07-22 05:25:00",12689
"2021-07-22 05:24:00",12588
"2021-07-22 05:23:00",12740
"2021-07-22 05:22:00",13440
"2021-07-22 05:21:00",12961
"2021-07-22 05:20:00",12754
"2021-07-22 05:19:00",11821
"2021-07-22 05:18:00",11222
"2021-07-22 05:17:00",12245
"2021-07-22 05:16:00",12872
"2021-07-22 05:15:00",14508
"2021-07-22 05:14:00",14669
"2021-07-22 05:13:00",13250
"2021-07-22 05:12:00",13989
"2021-07-22 05:11:00",12876
"2021-07-22 05:10:00",11745
"2021-07-22 05:09:00",11950
"2021-07-22 05:08:00",7791
"2021-07-22 05:07:00",7935
"2021-07-22 05:06:00",7986
"2021-07-22 05:05:00",8782
"2021-07-22 05:04:00",8504
"2021-07-22 05:03:00",8374
"2021-07-22 05:02:00",7527
"2021-07-22 05:01:00",7274
"2021-07-22 05:00:00",8476
"2021-07-22 04:59:00",10143
"2021-07-22 04:58:00",9969
"2021-07-22 04:57:00",12131
"2021-07-22 04:56:00",11576
"2021-07-22 04:55:00",9519
"2021-07-22 04:54:00",9608
"2021-07-22 04:53:00",9692
"2021-07-22 04:52:00",8774
"2021-07-22 04:51:00",7599
"2021-07-22 04:50:00",7444
"2021-07-22 04:49:00",8694
"2021-07-22 04:48:00",13040
"2021-07-22 04:47:00",12035
"2021-07-22 04:46:00",13109
"2021-07-22 04:45:00",13250
"2021-07-22 04:44:00",13827
"2021-07-22 04:43:00",11499
"2021-07-22 04:42:00",11302
"2021-07-22 04:41:00",12963
"2021-07-22 04:40:00",13013
"2021-07-22 04:39:00",12406
"2021-07-22 04:38:00",13670
"2021-07-22 04:37:00",12435
"2021-07-22 04:36:00",13003
"2021-07-22 04:35:00",12959
"2021-07-22 04:34:00",12948
"2021-07-22 04:33:00",11293
"2021-07-22 04:32:00",11103
"2021-07-22 04:31:00",11346
"2021-07-22 04:30:00",12250
"2021-07-22 04:29:00",11359
"2021-07-22 04:28:00",11944
"2021-07-22 04:27:00",11228
"2021-07-22 04:26:00",13812
"2021-07-22 04:25:00",13906
"2021-07-22 04:24:00",13323
"2021-07-22 04:23:00",13424
"2021-07-22 04:22:00",13278
"2021-07-22 04:21:00",12614
"2021-07-22 04:20:00",11857
"2021-07-22 04:19:00",11383
"2021-07-22 04:18:00",11369
"2021-07-22 04:17:00",12909
"2021-07-22 04:16:00",13105
"2021-07-22 04:15:00",12914
"2021-07-22 04:14:00",12708
"2021-07-22 04:13:00",12548
"2021-07-22 04:12:00",11734
"2021-07-22 04:11:00",11090
"2021-07-22 04:10:00",11748
"2021-07-22 04:09:00",13649
"2021-07-22 04:08:00",13560
"2021-07-22 04:07:00",12720
"2021-07-22 04:06:00",12567
"2021-07-22 04:05:00",11698
"2021-07-22 04:04:00",11406
"2021-07-22 04:03:00",11418
"2021-07-22 04:02:00",10764
"2021-07-22 04:01:00",12091
"2021-07-22 04:00:00",11893
"2021-07-22 03:59:00",11002
"2021-07-22 03:58:00",12694
"2021-07-22 03:57:00",12586
"2021-07-22 03:56:00",13006
"2021-07-22 03:55:00",11622
"2021-07-22 03:54:00",10990
"2021-07-22 03:53:00",11843
"2021-07-22 03:52:00",11723
"2021-07-22 03:51:00",12026
"2021-07-22 03:50:00",15201
"2021-07-22 03:49:00",16654
"2021-07-22 03:48:00",15370
"2021-07-22 03:47:00",15163
"2021-07-22 03:46:00",12466
"2021-07-22 03:45:00",12382
"2021-07-22 03:44:00",13315
"2021-07-22 03:43:00",13307
"2021-07-22 03:42:00",11597
"2021-07-22 03:41:00",13279
"2021-07-22 03:40:00",12668
"2021-07-22 03:39:00",13402
"2021-07-22 03:38:00",13231
"2021-07-22 03:37:00",12771
"2021-07-22 03:36:00",11418
"2021-07-22 03:35:00",10991
"2021-07-22 03:34:00",11013
"2021-07-22 03:33:00",12011
"2021-07-22 03:32:00",11732
"2021-07-22 03:31:00",11849
"2021-07-22 03:30:00",13349
"2021-07-22 03:29:00",14604
"2021-07-22 03:28:00",12123
"2021-07-22 03:27:00",11448
"2021-07-22 03:26:00",7965
"2021-07-22 03:25:00",7763
"2021-07-22 03:24:00",6502
"2021-07-22 03:23:00",6541
"2021-07-22 03:22:00",6459
"2021-07-22 03:21:00",6723
"2021-07-22 03:20:00",8344
"2021-07-22 03:19:00",9229
"2021-07-22 03:18:00",9285
"2021-07-22 03:17:00",7512
"2021-07-22 03:16:00",7126
"2021-07-22 03:15:00",8125
"2021-07-22 03:14:00",7385
"2021-07-22 03:13:00",7877
"2021-07-22 03:12:00",7849
"2021-07-22 03:11:00",10505
"2021-07-22 03:10:00",10486
"2021-07-22 03:09:00",11542
"2021-07-22 03:08:00",10020
"2021-07-22 03:07:00",8352
"2021-07-22 03:06:00",7198
"2021-07-22 03:05:00",6797
"2021-07-22 03:04:00",6909
"2021-07-22 03:03:00",6854
"2021-07-22 03:02:00",8448
"2021-07-22 03:01:00",8608
"2021-07-22 03:00:00",9204
"2021-07-22 02:59:00",8393
"2021-07-22 02:58:00",8331
"2021-07-22 02:57:00",8397
"2021-07-22 02:56:00",7670
"2021-07-22 02:55:00",7726
"2021-07-22 02:54:00",7667
"2021-07-22 02:53:00",8656
"2021-07-22 02:52:00",8911
"2021-07-22 02:51:00",8954
"2021-07-22 02:50:00",8184
"2021-07-22 02:49:00",8176
"2021-07-22 02:48:00",6726
"2021-07-22 02:47:00",10290
"2021-07-22 02:46:00",7662
"2021-07-22 02:45:00",6837
"2021-07-22 02:44:00",6525
"2021-07-22 02:43:00",8214
"2021-07-22 02:42:00",8652
"2021-07-22 02:41:00",9458
"2021-07-22 02:40:00",8126
"2021-07-22 02:39:00",8226
"2021-07-22 02:38:00",8059
"2021-07-22 02:37:00",8737
"2021-07-22 02:36:00",8736
"2021-07-22 02:35:00",9309
"2021-07-22 02:34:00",10455
"2021-07-22 02:33:00",10530
"2021-07-22 02:32:00",9820
"2021-07-22 02:31:00",7624
"2021-07-22 02:30:00",6896
"2021-07-22 02:29:00",6576
"2021-07-22 02:28:00",6600
"2021-07-22 02:27:00",6614
"2021-07-22 02:26:00",7865
"2021-07-22 02:25:00",7862
"2021-07-22 02:24:00",9144
"2021-07-22 02:23:00",9011
"2021-07-22 02:22:00",7529
"2021-07-22 02:21:00",7528
"2021-07-22 02:20:00",7458
"2021-07-22 02:19:00",7450
"2021-07-22 02:18:00",7739
"2021-07-22 02:17:00",8662
"2021-07-22 02:16:00",8504
"2021-07-22 02:15:00",12786
"2021-07-22 02:14:00",11223
"2021-07-22 02:13:00",6835
"2021-07-22 02:12:00",6646
"2021-07-22 02:11:00",6824
"2021-07-22 02:10:00",6897
"2021-07-22 02:09:00",6733
"2021-07-22 02:08:00",6656
"2021-07-22 02:07:00",9928
"2021-07-22 02:06:00",9861
"2021-07-22 02:05:00",10060
"2021-07-22 02:04:00",7967
"2021-07-22 02:03:00",7973
"2021-07-22 02:02:00",7938
"2021-07-22 02:01:00",7989
"2021-07-22 02:00:00",8009
"2021-07-22 01:59:00",9752
"2021-07-22 01:58:00",9985
"2021-07-22 01:57:00",12006
"2021-07-22 01:56:00",11478
"2021-07-22 01:55:00",7105
"2021-07-22 01:54:00",7035
"2021-07-22 01:53:00",6970
"2021-07-22 01:52:00",6881
"2021-07-22 01:51:00",6859
"2021-07-22 01:50:00",7257
"2021-07-22 01:49:00",8183
"2021-07-22 01:48:00",10066
"2021-07-22 01:47:00",9258
"2021-07-22 01:46:00",9458
"2021-07-22 01:45:00",8000
"2021-07-22 01:44:00",7862
"2021-07-22 01:43:00",7789
"2021-07-22 01:42:00",7392
"2021-07-22 01:41:00",8613
"2021-07-22 01:40:00",9661
"2021-07-22 01:39:00",12507
"2021-07-22 01:38:00",9521
"2021-07-22 01:37:00",10485
"2021-07-22 01:36:00",8352
"2021-07-22 01:35:00",8232
"2021-07-22 01:34:00",7355
"2021-07-22 01:33:00",7529
"2021-07-22 01:32:00",7790
"2021-07-22 01:31:00",7920
"2021-07-22 01:30:00",9695
"2021-07-22 01:29:00",10636
"2021-07-22 01:28:00",10561
"2021-07-22 01:27:00",9525
"2021-07-22 01:26:00",9374
"2021-07-22 01:25:00",10092
"2021-07-22 01:24:00",8181
"2021-07-22 01:23:00",9917
"2021-07-22 01:22:00",8104
"2021-07-22 01:21:00",9268
"2021-07-22 01:20:00",8522
"2021-07-22 01:19:00",8363
"2021-07-22 01:18:00",6658
"2021-07-22 01:17:00",6263
"2021-07-22 01:16:00",7682
"2021-07-22 01:15:00",7757
"2021-07-22 01:14:00",6951
"2021-07-22 01:13:00",6464
"2021-07-22 01:12:00",9511
"2021-07-22 01:11:00",9813
"2021-07-22 01:10:00",9129
"2021-07-22 01:09:00",7366
"2021-07-22 01:08:00",7009
"2021-07-22 01:07:00",9374
"2021-07-22 01:06:00",8507
"2021-07-22 01:05:00",7833
"2021-07-22 01:04:00",7472
"2021-07-22 01:03:00",7354
"2021-07-22 01:02:00",7964
"2021-07-22 01:01:00",7671
"2021-07-22 01:00:00",6179
"2021-07-22 00:59:00",6703
"2021-07-22 00:58:00",6868
"2021-07-22 00:57:00",8002
"2021-07-22 00:56:00",7746
"2021-07-22 00:55:00",6732
"2021-07-22 00:54:00",8354
"2021-07-22 00:53:00",9827
"2021-07-22 00:52:00",9742
"2021-07-22 00:51:00",9159
"2021-07-22 00:50:00",7976
"2021-07-22 00:49:00",7968
"2021-07-22 00:48:00",7992
"2021-07-22 00:47:00",7382
"2021-07-22 00:46:00",8033
"2021-07-22 00:45:00",7286
"2021-07-22 00:44:00",8015
"2021-07-22 00:43:00",7880
"2021-07-22 00:42:00",7135
"2021-07-22 00:41:00",7131
"2021-07-22 00:40:00",7136
"2021-07-22 00:39:00",6356
"2021-07-22 00:38:00",6904
"2021-07-22 00:37:00",7337
"2021-07-22 00:36:00",8678
"2021-07-22 00:35:00",9661
"2021-07-22 00:34:00",10960
"2021-07-22 00:33:00",8961
"2021-07-22 00:32:00",11779
"2021-07-22 00:31:00",10462
"2021-07-22 00:30:00",12498
"2021-07-22 00:29:00",11839
"2021-07-22 00:28:00",11998
"2021-07-22 00:27:00",9812
"2021-07-22 00:26:00",10673
"2021-07-22 00:25:00",12355
"2021-07-22 00:24:00",12279
"2021-07-22 00:23:00",8265
